uniform_number,player_name,position,bats,throws,ht,wt,yob
65,Guerra Ceballos Pedro Rafael,P,R,R,0,0,1990
14,Marchesi Francesco,UTL,R,R,0,0,1999
16,Marchesi Daniele,UTL,R,R,0,0,2003
91,Mazza Ivan,UTL,R,R,0,0,2004
7,Montanari Davide,UTL,R,R,0,0,2004
35,Piazza Manuel,UTL,R,R,0,0,1996
10,Rizzi Francesco,UTL,R,R,0,0,2005
8,Scialpi Matteo,UTL,R,R,0,0,2000
71,Silvestri Lorenzo,UTL,R,R,0,0,2006
26,Viloria Serda Nolberto Alexander,UTL,R,R,0,0,2000
69,Zoni Lorenzo,UTL,R,R,0,0,2005
59,Artitzu Marco,UTL,R,R,177,80,2002
69,Bäckström Leonard,UTL,R,R,191,90,1999
5,Benelli Omar,P/UTL,R,R,0,0,2005
55,Cappuccini Francesco,UTL,R,R,180,75,2003
8,Cinelli Niccolò,UTL,R,R,178,78,2002
19,Colasante Moises Vicente,UTL,R,R,178,85,1994
36,Diaz Diaz Marcos Antonio,UTL,R,R,175,75,1996
1,Doba Ion,UTL,R,R,178,75,2002
27,Faria Acosta Joaquin Euclides,UTL,R,R,0,0,2003
0,Forti Michele,UTL,R,R,0,0,2004
37,Funzione Niccolò,UTL,R,R,0,0,2004
